lessonId	lessonTitle	grade	semester	subject	cardId	cardTitle	cardKind	narrationSource	hasAudioAsset	expectedAssetPath	existingAssetPath	narrationText
g3-lower-math-mixed	乘除混合和问题解决	三年级	下册	数学	step-3	再计算	step	derived	yes	frontend/src/assets/audio/study/g3-lower-math-mixed/step-3.mp3	frontend/src/assets/audio/study/g3-lower-math-mixed/step-3.mp3	再计算。方法选对了，再稳稳算出结果。
g3-lower-math-mixed	乘除混合和问题解决	三年级	下册	数学	example	先判断	example	derived	yes	frontend/src/assets/audio/study/g3-lower-math-mixed/example.mp3	frontend/src/assets/audio/study/g3-lower-math-mixed/example.mp3	先判断。先说题里是谁和谁在比较，再决定用乘法还是除法。关系说清楚了，算式才会更准确。
g3-lower-math-mixed	乘除混合和问题解决	三年级	下册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g3-lower-math-mixed/memory.mp3	frontend/src/assets/audio/study/g3-lower-math-mixed/memory.mp3	记忆小口令。混合问题口令: 先看关系, 再选方法, 最后算。顺序是：看关系 · 选方法 · 最后算。
g3-lower-english-family	家庭动物和物品表达	三年级	下册	英语	step-1	先看图	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-family/step-1.mp3	frontend/src/assets/audio/study/g3-lower-english-family/step-1.mp3	先看图。先看清图片里是谁、是什么。英语下册会带你认识更多身边的人、动物和常见物品。
g3-lower-english-family	家庭动物和物品表达	三年级	下册	英语	step-2	配单词	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-family/step-2.mp3	frontend/src/assets/audio/study/g3-lower-english-family/step-2.mp3	配单词。把英语单词和它配起来。
g3-lower-english-family	家庭动物和物品表达	三年级	下册	英语	step-3	放句里	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-family/step-3.mp3	frontend/src/assets/audio/study/g3-lower-english-family/step-3.mp3	放句里。再看看它放进简单句里是什么意思。
g3-lower-english-family	家庭动物和物品表达	三年级	下册	英语	example	认一认	example	derived	yes	frontend/src/assets/audio/study/g3-lower-english-family/example.mp3	frontend/src/assets/audio/study/g3-lower-english-family/example.mp3	认一认。先看图，再想这个人、动物或物品英语怎么说。把词和画面绑在一起，记得更牢。
g3-lower-english-family	家庭动物和物品表达	三年级	下册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g3-lower-english-family/memory.mp3	frontend/src/assets/audio/study/g3-lower-english-family/memory.mp3	记忆小口令。词汇小口令: 先看图, 再认词, 最后读出来。顺序是：先看图 · 再认词 · 读出来。
g3-lower-english-scene	位置喜好和情景对话	三年级	下册	英语	step-1	看图听意	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-scene/step-1.mp3	frontend/src/assets/audio/study/g3-lower-english-scene/step-1.mp3	看图听意。先看清人物在做什么、说什么。位置、喜好和选择题，会让英语更像真实对话。
g3-lower-english-scene	位置喜好和情景对话	三年级	下册	英语	step-2	认短语	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-scene/step-2.mp3	frontend/src/assets/audio/study/g3-lower-english-scene/step-2.mp3	认短语。把常见短语和动作位置连起来。
g3-lower-english-scene	位置喜好和情景对话	三年级	下册	英语	step-3	选句子	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-scene/step-3.mp3	frontend/src/assets/audio/study/g3-lower-english-scene/step-3.mp3	选句子。最后选出最符合场景的一句。
g3-lower-english-scene	位置喜好和情景对话	三年级	下册	英语	example	看场景	example	derived	yes	frontend/src/assets/audio/study/g3-lower-english-scene/example.mp3	frontend/src/assets/audio/study/g3-lower-english-scene/example.mp3	看场景。先看图和对话，再想这时候最适合说哪一句。场景看准了，句子就不容易选错。
g3-lower-english-scene	位置喜好和情景对话	三年级	下册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g3-lower-english-scene/memory.mp3	frontend/src/assets/audio/study/g3-lower-english-scene/memory.mp3	记忆小口令。情景口令: 先看图, 再想意思, 最后选句子。顺序是：先看图 · 再想意思 · 选句子。
g3-lower-english-time	数字时间和日常表达	三年级	下册	英语	step-1	认数字	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-time/step-1.mp3	frontend/src/assets/audio/study/g3-lower-english-time/step-1.mp3	认数字。先把数字和数量认清楚。数字和时间会继续出现，让英语和日常安排连得更紧。
g3-lower-english-time	数字时间和日常表达	三年级	下册	英语	step-2	认时间	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-time/step-2.mp3	frontend/src/assets/audio/study/g3-lower-english-time/step-2.mp3	认时间。再看看句子里是在说早上、晚上，还是几点钟。
g3-lower-english-time	数字时间和日常表达	三年级	下册	英语	step-3	放日常	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-time/step-3.mp3	frontend/src/assets/audio/study/g3-lower-english-time/step-3.mp3	放日常。把它放进每天的安排里理解。
g3-lower-english-time	数字时间和日常表达	三年级	下册	英语	example	连生活	example	derived	yes	frontend/src/assets/audio/study/g3-lower-english-time/example.mp3	frontend/src/assets/audio/study/g3-lower-english-time/example.mp3	连生活。先认清数字或时间，再想它在生活里像哪件事。英语和生活连在一起，就会更好记。
g3-lower-english-time	数字时间和日常表达	三年级	下册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g3-lower-english-time/memory.mp3	frontend/src/assets/audio/study/g3-lower-english-time/memory.mp3	记忆小口令。时间词口令: 先认数字, 再认时间, 最后连生活。顺序是：认数字 · 认时间 · 连生活。
g3-lower-english-read	代词句子和阅读理解	三年级	下册	英语	step-1	找主角	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-read/step-1.mp3	frontend/src/assets/audio/study/g3-lower-english-read/step-1.mp3	找主角。先找句子里在说谁。代词和句子理解继续往前走，英语小阅读也开始冒头了。
g3-lower-english-read	代词句子和阅读理解	三年级	下册	英语	step-2	看动作	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-read/step-2.mp3	frontend/src/assets/audio/study/g3-lower-english-read/step-2.mp3	看动作。再看看主角在做什么。
g3-lower-english-read	代词句子和阅读理解	三年级	下册	英语	step-3	想整句	step	derived	yes	frontend/src/assets/audio/study/g3-lower-english-read/step-3.mp3	frontend/src/assets/audio/study/g3-lower-english-read/step-3.mp3	想整句。把主角和动作连起来，整句意思就出来了。
g3-lower-english-read	代词句子和阅读理解	三年级	下册	英语	example	找主角	example	derived	yes	frontend/src/assets/audio/study/g3-lower-english-read/example.mp3	frontend/src/assets/audio/study/g3-lower-english-read/example.mp3	找主角。先看看 he、she、it 指的是谁，再想句子在说什么。找到主角，句子意思就会亮起来。
g3-lower-english-read	代词句子和阅读理解	三年级	下册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g3-lower-english-read/memory.mp3	frontend/src/assets/audio/study/g3-lower-english-read/memory.mp3	记忆小口令。英语阅读口令: 先找主角, 再看动作, 最后想整句。顺序是：找主角 · 看动作 · 想整句。
g4-upper-chinese-words	词义辨析和词语运用	四年级	上册	语文	step-1	看语境	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-words/step-1.mp3	frontend/src/assets/audio/study/g4-upper-chinese-words/step-1.mp3	看语境。先看句子到底在写谁、写什么事。四年级的词语开始更讲究“差不多里有不同”，不能只看表面像不像。
g4-upper-chinese-words	词义辨析和词语运用	四年级	上册	语文	step-2	比差别	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-words/step-2.mp3	frontend/src/assets/audio/study/g4-upper-chinese-words/step-2.mp3	比差别。再比较两个词的语气、范围和感觉有没有细小不同。
g4-upper-chinese-words	词义辨析和词语运用	四年级	上册	语文	step-3	选合适	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-words/step-3.mp3	frontend/src/assets/audio/study/g4-upper-chinese-words/step-3.mp3	选合适。最后挑一个放进去最顺、最准的词。
g4-upper-chinese-words	词义辨析和词语运用	四年级	上册	语文	example	比一比	example	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-words/example.mp3	frontend/src/assets/audio/study/g4-upper-chinese-words/example.mp3	比一比。看到两个近义词时，先把它们分别放回句子里，看看哪一个更贴切。会放回语境里比较，词语的小差别就会慢慢亮出来。
g4-upper-chinese-words	词义辨析和词语运用	四年级	上册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-words/memory.mp3	frontend/src/assets/audio/study/g4-upper-chinese-words/memory.mp3	记忆小口令。用词小口令: 先看语境, 再比词义, 最后选最合适的。顺序是：看语境 · 比词义 · 选词语。
g4-upper-chinese-sentence	句子结构和修辞初步	四年级	上册	语文	step-1	抓主干	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-sentence/step-1.mp3	frontend/src/assets/audio/study/g4-upper-chinese-sentence/step-1.mp3	抓主干。先看看这句话最主要在说谁、做什么。四年级的句子训练，不只要通顺，还要会看它是怎么搭起来的。
g4-upper-chinese-sentence	句子结构和修辞初步	四年级	上册	语文	step-2	找问题	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-sentence/step-2.mp3	frontend/src/assets/audio/study/g4-upper-chinese-sentence/step-2.mp3	找问题。再找有没有搭配不当、成分缺少或顺序不对。
g4-upper-chinese-sentence	句子结构和修辞初步	四年级	上册	语文	step-3	看修辞	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-sentence/step-3.mp3	frontend/src/assets/audio/study/g4-upper-chinese-sentence/step-3.mp3	看修辞。最后体会这句话有没有在用比喻或拟人让表达更生动。
g4-upper-chinese-sentence	句子结构和修辞初步	四年级	上册	语文	example	找一找	example	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-sentence/example.mp3	frontend/src/assets/audio/study/g4-upper-chinese-sentence/example.mp3	找一找。看到一句话时，先说主要在讲什么，再找有没有不通顺或特别生动的地方。先抓主干，再看细节，句子就不会只剩下一堆词。
g4-upper-chinese-sentence	句子结构和修辞初步	四年级	上册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-sentence/memory.mp3	frontend/src/assets/audio/study/g4-upper-chinese-sentence/memory.mp3	记忆小口令。句子小口令: 先抓主干, 再找问题, 最后看表达。顺序是：抓主干 · 找问题 · 看表达。
g4-upper-chinese-reading	段落概括和阅读提取	四年级	上册	语文	step-1	找中心	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-reading/step-1.mp3	frontend/src/assets/audio/study/g4-upper-chinese-reading/step-1.mp3	找中心。先看看哪一句最能代表这一段的主要意思。四年级阅读开始更像拼地图，要把句子里的信息一块一块拼起来。
g4-upper-chinese-reading	段落概括和阅读提取	四年级	上册	语文	step-2	提信息	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-reading/step-2.mp3	frontend/src/assets/audio/study/g4-upper-chinese-reading/step-2.mp3	提信息。再把人物、事情、特点这些关键词摘出来。
g4-upper-chinese-reading	段落概括和阅读提取	四年级	上册	语文	step-3	说段意	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-reading/step-3.mp3	frontend/src/assets/audio/study/g4-upper-chinese-reading/step-3.mp3	说段意。最后用自己的话完整说一遍这段在讲什么。
g4-upper-chinese-reading	段落概括和阅读提取	四年级	上册	语文	example	抓重点	example	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-reading/example.mp3	frontend/src/assets/audio/study/g4-upper-chinese-reading/example.mp3	抓重点。读完一段后，先圈出最关键的一句，再试着用自己的话说这段主要讲什么。先抓重点，再概括，段落就不会只剩零散细节。
g4-upper-chinese-reading	段落概括和阅读提取	四年级	上册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-reading/memory.mp3	frontend/src/assets/audio/study/g4-upper-chinese-reading/memory.mp3	记忆小口令。阅读小口令: 先找重点, 再提信息, 最后概括段意。顺序是：找重点 · 提信息 · 概括段意。
g4-upper-chinese-write	观察表达和习作起步	四年级	上册	语文	step-1	先观察	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-write/step-1.mp3	frontend/src/assets/audio/study/g4-upper-chinese-write/step-1.mp3	先观察。先看清楚人物、动作和周围环境。四年级习作开始讲究观察和顺序，不是想到哪写到哪。
g4-upper-chinese-write	观察表达和习作起步	四年级	上册	语文	step-2	排顺序	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-write/step-2.mp3	frontend/src/assets/audio/study/g4-upper-chinese-write/step-2.mp3	排顺序。想想从哪里写起，后面又该接什么。
g4-upper-chinese-write	观察表达和习作起步	四年级	上册	语文	step-3	写细节	step	derived	yes	frontend/src/assets/audio/study/g4-upper-chinese-write/step-3.mp3	frontend/src/assets/audio/study/g4-upper-chinese-write/step-3.mp3	写细节。把最能让画面活起来的小地方写出来。
